Unnamed: 0,time,club,id,first_name,gender,trained_10_week,trained_im,has_trainer,Age,VO2 Max,BMI,n Marathons run,Cadence
4648,02:22:01,0,4631,Johnathon,male,2,3,0,40,20.18,21.38,1,163
9915,02:21:37,0,9888,Paul,male,1,6,0,33,12.71832328554809,21.09,1,164
4647,02:21:29,1,4630,Alex,male,6,6,1,38,15.32,19.65,1,164
10676,02:21:20,0,10646,Jean-claude,male,0,4,0,36,10.6,18.63,1,155
3824,02:21:17,0,3812,Elicia,male,5,5,0,44,28.88,17.78,0,158
437,02:21:11,0,437,Steven,male,0,1,0,39,25.29,19.66,0,161
3114,02:21:06,0,3104,Sam,male,2,2,0,40,31.15,19.58,1,158
9912,02:21:03,0,9885,Andy,male,0,1,0,42,15.18,16.8,0,162
3823,02:20:56,0,3811,Abi,male,0,4,0,38,12.06,20.5,1,165
9675,02:20:56,0,9648,Jackie,male,3,3,0,35,11.37,19.48,1,159
14536,02:20:54,0,14493,Peter,male,0,3,0,33,12.71832328554809,16.77,0,159
14535,02:20:54,0,14492,Luke,male,0,2,0,41,12.71832328554809,22.83,1,158
3822,02:20:48,1,3810,Alurie,male,4,4,0,27,14.23,19.43,0,157
10674,02:20:47,0,10644,Barry,male,0,2,0,37,12.71832328554809,20.34,0,159
9362,02:20:46,1,9338,Paul,male,1,2,1,38,15.8,22.72,1,155
1918,02:20:44,0,1915,Mark,male,6,6,0,37,18.21,19.47,1,159
6558,02:20:42,0,6539,Rohan,male,3,3,0,45,14.89,19.75,1,155
1916,02:20:37,0,1913,Jack,male,0,3,0,36,17.07,22.46,0,157
11400,02:20:35,0,11367,Tony,male,0,6,0,33,25.09,18.86,1,155
6557,02:20:35,0,6538,Asa,male,5,5,0,29,19.38,21.0,1,158
13448,02:20:30,1,13406,Louisa-jayne,male,1,3,0,42,28.02,22.69,1,152
3112,02:20:30,1,3102,David,male,0,1,0,48,12.71832328554809,21.98,1,161
3111,02:20:25,0,3101,Chris,male,3,5,0,34,21.57,18.52,1,159
5338,02:20:25,0,5320,John,male,0,4,0,40,12.71832328554809,21.52,0,159
11399,02:20:19,0,11366,Graham,male,0,3,0,35,14.15,19.84,1,154
11398,02:20:16,0,11365,Paul,male,4,4,0,36,16.84,17.98,1,159
12762,02:20:06,0,12725,Jo,male,5,5,0,26,12.71832328554809,22.0,0,161
6553,02:20:05,0,6534,Graham,male,0,0,0,39,23.55,19.41,0,172
1914,02:20:05,0,1911,Andy,male,3,4,0,37,17.08,19.72,0,162
11397,02:20:04,0,11364,Connor,male,0,2,0,34,12.71832328554809,17.7,0,165
6552,02:19:58,0,6533,Philip,male,3,3,0,41,18.39,19.43,1,159
14533,02:19:54,0,14490,Spencer,male,0,2,0,39,14.67,21.17,1,153
9359,02:19:52,0,9335,Rwel,male,0,5,0,30,10.43,21.32,0,156
12760,02:19:30,0,12723,Ricky,male,4,4,0,40,25.84,19.89,0,157
12759,02:19:27,1,12722,Sam,male,0,2,0,37,22.43,18.76,1,152
9910,02:19:22,0,9883,Geraint,male,1,3,0,32,12.71832328554809,19.68,1,157
9674,02:19:13,0,9647,Stephen,male,4,5,0,41,13.21,20.82,1,165
3108,02:19:05,0,3098,Laurem,male,5,5,0,40,12.71832328554809,21.36,1,157
6549,02:19:03,0,6530,Dom,male,0,0,0,43,12.71832328554809,19.59,1,158
11396,02:18:58,0,11363,Jack,male,4,4,0,29,20.46,20.74,0,164
3106,02:18:56,0,3096,Nat,male,2,3,0,35,22.35,20.42,0,162
10671,02:18:55,1,10641,Simon,male,0,2,0,41,12.71832328554809,20.38,1,170
4157,02:18:51,0,4144,Andrew,male,0,4,0,46,12.71832328554809,22.24,1,159
7073,02:18:35,1,7051,Mark,male,5,5,1,18,17.83,18.76,1,156
12755,02:18:28,0,12718,Carron,male,5,5,0,36,12.71832328554809,20.46,0,166
9357,02:18:11,0,9333,Jordan,male,2,4,0,40,26.87,19.37,0,160
9908,02:17:56,0,9881,Thomas,male,0,1,0,33,15.24,19.64,1,163
1908,02:17:51,0,1905,Steven,male,2,4,0,33,12.71832328554809,20.46,0,161
12754,02:17:46,0,12717,Gary,male,0,6,0,32,16.65,19.39,0,160
12753,02:17:38,0,12716,Maeghan,male,0,2,0,41,12.71832328554809,20.22,0,164
3815,02:17:32,0,3803,Peter,male,0,3,0,35,25.41,22.14,0,168
1906,02:17:25,1,1903,Chris,male,0,3,1,49,11.1,19.52,0,161
1903,02:17:04,0,1900,Gary,male,0,0,0,38,26.53,18.22,1,160
10667,02:16:59,0,10637,Sam,male,1,1,0,39,12.71832328554809,19.8,1,158
8031,02:16:59,0,8009,Craig,male,5,5,0,37,19.9,21.13,1,162
11391,02:16:52,0,11358,Colin,male,0,2,0,32,12.71832328554809,18.25,1,161
14524,02:16:50,0,14481,Francis,male,0,5,0,29,12.71832328554809,22.9,0,164
3811,02:16:50,0,3799,Simon,male,6,6,0,33,12.6,18.34,0,159
6541,02:16:38,0,6522,Jo,male,7,7,0,23,21.5,20.36,1,160
13300,02:16:37,0,13259,Andy,male,1,6,0,30,22.65,23.18,0,160
7070,02:16:25,1,7048,Jan,male,4,4,0,42,24.69,20.05,0,168
3101,02:16:23,0,3091,Craig,male,1,3,0,32,21.17,18.76,1,168
11387,02:16:17,0,11354,Ed,male,2,3,0,42,24.15,18.95,1,155
8028,02:16:12,0,8006,Aidan,male,0,0,0,37,12.71832328554809,18.88,0,166
3809,02:16:12,1,3797,Jon,male,0,3,0,39,12.71832328554809,19.99,1,164
1899,02:16:11,0,1896,Kevin,male,8,8,0,37,22.77,22.7,1,175
432,02:16:09,0,432,Guy,male,4,4,0,37,12.71832328554809,20.27,1,163
9353,02:16:09,0,9329,Liam,male,0,2,0,37,11.75,18.2,0,168
8026,02:16:01,0,8004,Glenn,male,0,3,0,37,28.55,21.89,0,163
3100,02:15:55,0,3090,Ray,male,4,4,0,41,12.71832328554809,20.46,1,164
430,02:15:54,0,430,Mark,male,5,5,0,48,28.28,21.16,2,159
6671,02:15:44,0,6649,David,male,0,3,0,35,21.42,19.18,1,164
13299,02:15:38,1,13258,Richard,male,0,3,1,38,43.25,20.18,1,166
4155,02:15:28,1,4142,Trevor,male,0,2,0,38,17.67,22.34,1,162
1897,02:15:18,0,1894,Kevin,male,2,4,0,30,12.71832328554809,20.62,1,174
8024,02:15:10,0,8002,Nicky,male,0,0,0,33,12.71832328554809,20.03,1,157
8025,02:15:10,0,8003,Ash,male,0,4,0,31,12.71832328554809,18.57,1,162
9347,02:15:06,0,9323,Kevin,male,0,2,0,31,12.71832328554809,21.35,1,157
14645,02:14:55,0,14598,Henry,male,1,1,0,31,32.71,20.5,1,160
14646,02:14:55,0,14599,Stephen,male,0,4,0,39,36.89,21.46,1,166
11385,02:14:55,0,11352,Lee,male,0,6,0,40,12.71832328554809,21.06,1,158
9344,02:14:54,0,9320,Gregory,male,0,4,0,35,12.5,15.87,1,160
14519,02:14:53,0,14477,Mark,male,0,2,0,37,12.71832328554809,20.36,1,165
1893,02:14:51,0,1890,Michael,male,0,4,0,48,35.33,22.05,1,154
14516,02:14:46,0,14474,Max,male,0,2,0,31,12.71832328554809,20.54,1,154
14515,02:14:45,0,14473,Paul,male,3,3,0,40,24.06,19.5,1,165
12746,02:14:34,0,12709,Nathan,male,1,2,0,41,12.71832328554809,21.45,1,165
8021,02:14:33,0,7999,Dean,male,0,4,0,39,12.71832328554809,22.05,1,151
8022,02:14:33,0,8000,David,male,0,2,0,38,17.96,19.53,0,157
11381,02:14:26,0,11348,Tom,male,5,5,0,33,12.71832328554809,20.13,1,166
9343,02:14:20,0,9319,Charli,male,4,4,0,26,12.71832328554809,21.48,0,163
10659,02:14:14,0,10629,Amish,male,0,1,0,27,41.39,19.77,1,155
14644,02:14:13,0,14597,Sam,male,0,2,0,36,16.73,19.37,1,158
3097,02:14:12,0,3087,Martin,male,0,2,0,34,12.71832328554809,20.42,1,161
13296,02:14:05,1,13255,James,male,0,6,1,43,28.12,19.72,1,165
11379,02:13:56,0,11346,James,male,1,3,0,45,12.89,20.27,1,158
1891,02:13:52,0,1888,Colin,male,0,1,0,32,18.43,19.25,0,165
10657,02:13:47,0,10627,Will,male,0,5,0,32,12.32,20.05,1,163
4639,02:13:43,0,4622,Nicky,male,2,5,0,34,31.6,20.1,1,161
5331,02:13:42,0,5313,Stephane,male,1,2,0,32,25.45,19.86,1,159
6534,02:13:42,0,6515,Ian,male,3,3,0,37,19.58,20.1,1,168
1888,02:13:30,0,1885,Les,male,2,5,0,31,18.32,18.97,0,167
14512,02:13:23,0,14470,Lee,male,0,5,0,42,22.54,23.76,1,159
4637,02:13:23,0,4620,Ali,male,3,3,0,41,12.71832328554809,19.59,1,158
12738,02:13:19,0,12701,Mike,male,0,1,0,33,15.53,19.41,1,163
13295,02:13:17,0,13254,Lyns,male,2,3,0,25,12.71832328554809,18.84,1,156
9339,02:13:13,0,9315,Daniel,male,1,4,0,40,34.88,19.46,1,171
1887,02:13:06,0,1884,Freyr,male,1,3,0,37,12.71832328554809,21.86,1,156
13294,02:13:02,0,13253,Michael,male,0,5,0,46,17.48,18.05,1,155
6533,02:13:02,0,6514,Stuart,male,5,5,0,43,32.83,19.76,2,160
425,02:13:01,1,425,Lou,male,0,1,0,29,16.38,20.82,1,162
1886,02:13:00,0,1883,Bryan,male,2,3,0,37,36.03,21.38,1,151
6530,02:12:53,0,6511,Candise,male,0,5,0,38,16.7,16.13,1,160
12735,02:12:51,1,12698,Martin,male,3,3,1,33,12.71832328554809,21.22,2,166
3093,02:12:51,0,3083,Jason,male,0,4,0,42,12.45,18.97,0,160
12734,02:12:48,0,12697,Martyn,male,0,2,0,33,12.71832328554809,19.38,0,165
12733,02:12:47,0,12696,Daniel,male,0,3,0,39,16.24,22.0,1,161
6529,02:12:47,0,6510,Jim,male,1,7,0,42,12.71832328554809,19.08,1,160
4148,02:12:43,0,4135,Tony,male,1,5,0,39,30.96,21.7,0,171
8018,02:12:43,0,7996,Steve,male,3,3,0,41,36.49,20.3,1,153
12732,02:12:41,0,12695,Martin,male,1,2,0,33,11.32,19.93,0,155
3805,02:12:37,0,3793,Peter,male,0,2,0,44,12.71832328554809,21.3,0,155
3803,02:12:33,0,3791,Pasha,male,0,5,0,30,30.83,19.96,1,163
6527,02:12:31,0,6508,Charley,male,3,3,0,41,12.71832328554809,24.8,1,158
9334,02:12:31,0,9310,Martin,male,0,2,0,37,14.59,20.93,0,165
10651,02:12:29,0,10621,David,male,0,1,0,34,12.71832328554809,21.94,1,161
9333,02:12:27,0,9309,Jo,male,2,2,0,35,19.73,18.74,0,158
4635,02:12:26,0,4618,Gavin,male,0,8,0,26,19.62,23.05,1,155
12728,02:12:18,0,12691,Paul,male,6,6,0,32,12.71832328554809,20.47,1,163
12727,02:12:13,1,12690,Anthony,male,0,2,0,35,10.66,22.69,1,160
3090,02:12:12,0,3080,Abraham,male,2,4,0,36,27.06,18.76,1,158
3802,02:12:11,0,3790,Paul,male,0,7,0,35,33.2,19.31,1,173
10650,02:12:09,1,10620,David,male,0,2,0,24,12.71832328554809,19.3,0,154
13446,02:12:09,0,13404,Charlie,male,0,5,0,25,18.33,19.46,1,159
11375,02:12:08,0,11342,Graham,male,1,6,0,34,10.62,19.53,1,172
12725,02:12:05,0,12688,Michael,male,2,2,0,33,30.13,20.12,1,155
423,02:12:04,0,423,Becci,male,0,3,0,39,23.63,21.42,0,163
11374,02:12:02,0,11341,Douglas,male,1,5,0,38,10.24,20.06,0,165
7066,02:12:01,0,7044,Lewis,male,0,2,0,35,37.4,20.48,1,160
7065,02:12:00,0,7043,Mark,male,2,2,0,34,18.85,19.77,1,172
3801,02:11:59,0,3789,Lee,male,0,4,0,37,29.08,21.05,1,158
422,02:11:58,0,422,Bruce,male,0,0,0,32,35.84,19.02,1,159
421,02:11:57,0,421,Debs,male,5,6,0,41,20.84,20.53,1,170
14643,02:11:57,0,14596,Lesley,male,0,4,0,30,12.71832328554809,19.19,1,160
9670,02:11:56,1,9643,Oliver,male,0,2,0,42,17.12,19.05,2,171
11373,02:11:54,0,11340,Peter,male,0,1,0,39,14.88,21.41,1,168
9332,02:11:54,0,9308,Whitney,male,0,6,0,30,12.71832328554809,21.88,0,157
9669,02:11:54,1,9642,Tim,male,3,3,1,22,15.34,21.52,1,167
9331,02:11:52,0,9307,Mubarak,male,3,3,0,36,21.5,22.06,1,153
13291,02:11:52,0,13250,Bryonie,male,0,4,0,39,18.0,25.13,0,163
14505,02:11:51,0,14463,Becka,male,3,5,0,31,27.66,18.76,1,159
6526,02:11:48,1,6507,Ian,male,0,3,0,40,17.05,19.07,1,163
3799,02:11:48,0,3787,Sieklinda,male,0,5,0,29,19.34,21.13,1,166
8016,02:11:47,0,7994,Frank,male,0,3,0,44,38.93,19.61,1,160
6525,02:11:46,0,6506,Robert,male,0,0,0,28,17.34,23.02,0,159
14503,02:11:36,1,14461,Andy,male,4,4,1,36,12.71832328554809,22.13,1,171
12723,02:11:32,1,12686,Jackie,male,2,2,0,35,12.71832328554809,21.14,1,163
13290,02:11:29,0,13249,Rob,male,0,6,0,45,29.39,22.01,1,169
13445,02:11:27,0,13403,Davor,male,4,4,0,41,27.3,23.69,1,162
6521,02:11:26,0,6502,Mo,male,1,3,0,29,19.36,20.97,1,158
3798,02:11:23,0,3786,Mike,male,0,1,0,31,12.53,17.87,1,159
9328,02:11:21,0,9304,Alfie,male,6,6,0,33,29.56,20.46,1,156
3086,02:11:16,1,3076,Jack,male,0,2,0,35,18.83,19.69,1,162
3797,02:11:13,1,3785,Frank,male,0,5,0,45,12.71832328554809,18.96,0,154
13289,02:11:13,0,13248,Nigel,male,0,2,0,37,12.71832328554809,21.08,1,156
6520,02:11:09,1,6501,Andy,male,0,4,1,33,12.21,21.39,1,163
7427,02:11:01,0,7405,David,male,0,4,0,42,12.71832328554809,16.67,2,161
8013,02:10:54,0,7991,Martin,male,5,5,0,31,18.1,22.91,1,157
1881,02:10:52,0,1878,Brian,male,0,5,0,27,21.7,19.9,0,153
7064,02:10:51,0,7042,Chandni,male,1,5,0,42,12.71832328554809,21.74,1,166
9327,02:10:48,1,9303,Luke,male,0,1,0,33,20.25,21.28,1,163
3082,02:10:42,0,3072,Mark,male,1,2,0,48,15.17,21.3,1,162
13287,02:10:41,0,13246,Nick,male,0,2,0,35,15.29,22.04,1,154
13285,02:10:39,0,13244,Philip,male,0,1,0,27,23.99,16.79,2,161
5323,02:10:39,0,5305,Peter,male,0,4,0,35,11.53,18.91,2,158
13443,02:10:39,1,13401,Kresh,male,2,3,0,32,11.87,20.9,1,175
6518,02:10:33,1,6499,Ian,male,1,5,0,37,30.29,19.47,1,160
3794,02:10:33,0,3782,Steven,male,5,5,0,38,31.35,22.17,0,168
420,02:10:33,1,420,Gary,male,0,3,0,39,11.04,20.24,1,157
3080,02:10:29,0,3070,Kjellfrid,male,6,6,1,35,16.03,21.26,2,157
4629,02:10:27,0,4612,Suteera,male,0,4,0,33,34.42,23.04,1,162
9906,02:10:27,0,9879,Ryan,male,2,3,0,27,24.59,21.02,2,158
7063,02:10:27,1,7041,Neil,male,0,2,0,43,31.7,19.12,1,163
5322,02:10:25,0,5304,Harrison,male,4,4,0,44,12.71832328554809,20.39,1,160
6516,02:10:25,1,6497,Steve,male,3,3,1,31,37.88,20.42,2,161
7062,02:10:20,0,7040,Jess,male,2,2,0,36,22.6,21.25,1,148
6515,02:10:17,0,6496,Colin,male,0,5,0,33,12.27,22.23,1,156
9321,02:10:16,0,9297,Simon,male,3,3,0,43,15.14,19.23,1,165
10646,02:10:16,0,10616,Sam,male,2,2,0,44,16.19,19.61,1,156
1874,02:10:15,0,1871,Rob,male,3,4,0,36,15.39,21.52,1,158
4628,02:10:14,0,4611,Aletia,male,5,5,0,36,11.06,21.82,1,172
3078,02:10:14,0,3068,Tim,male,0,6,0,33,12.71832328554809,18.03,1,162
6514,02:10:11,0,6495,Andrew,male,3,4,0,45,18.12,19.27,2,158
14497,02:10:11,1,14455,Jackie,male,0,2,0,34,12.71832328554809,19.59,1,159
9319,02:10:10,0,9295,Jo,male,2,5,0,37,22.3,19.94,0,164
14640,02:10:10,1,14593,Alex,male,0,3,0,42,31.76,19.32,1,164
13442,02:10:09,0,13400,Adam,male,2,5,0,44,14.93,20.8,2,166
6511,02:09:58,0,6492,Charlie,male,2,6,0,40,21.25,20.07,1,167
4627,02:09:58,0,4610,Joe,male,5,5,0,43,17.83,23.1,1,163
12714,02:09:47,0,12677,Christopher,male,4,5,0,36,20.21,20.1,1,167
12712,02:09:47,0,12675,Raman,male,4,4,0,37,17.11,20.44,1,160
6510,02:09:47,0,6491,Joshua,male,5,6,0,31,28.36,21.56,0,165
9317,02:09:44,0,9293,Glen,male,2,5,0,34,18.8,22.88,2,156
1869,02:09:39,0,1866,Andrew,male,0,0,0,28,26.12,19.68,2,155
1868,02:09:33,0,1865,Scott,male,3,5,0,47,33.08,19.84,2,160
4626,02:09:32,0,4609,Hayleigh,male,0,8,0,38,22.51,15.97,1,164
5319,02:09:26,0,5301,Steve,male,0,4,0,36,12.71832328554809,19.82,0,160
3789,02:09:22,0,3777,Lee,male,0,1,0,38,16.32,21.73,1,162
3074,02:09:21,0,3064,Ian,male,0,2,0,40,19.82,18.68,1,160
418,02:09:20,0,418,Stathis,male,2,2,0,32,12.71832328554809,23.57,2,159
11367,02:09:20,0,11334,Adam,male,0,1,0,34,18.61,21.96,1,161
8006,02:09:19,0,7984,Charlie,male,0,3,0,46,19.27,20.24,0,165
7059,02:09:16,0,7037,Josh,male,0,3,0,37,24.65,19.52,1,159
11366,02:09:09,0,11333,Celine,male,3,3,0,28,14.29,18.56,1,163
